Filename,Original,RuleName,CitationType,MatchType,Vids,Nodes,Content,Error,Notes,ExtractedSeries
s3://vlex-tna-files/ewhc/admin/2007/2007-ewhc-233-admin.xml,"p. Doody </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793657633'>[1994] 1 AC 531</citation>,560D-G, and, in",elr3,Caselaw,SyntalexMatch,793657633,,[1994] 1 AC 531,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2007/2007-ewhc-233-admin.xml,"p. Ross </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793075621'>[1993] QB 17</citation>at 50, that",elr3,Caselaw,SyntalexMatch,793075621,,[1993] QB 17,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2007/2007-ewhc-233-admin.xml,the Civil Service</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='852169821'>[1985] AC 374</citation>.</p> </content> </paragraph>,elr3,Caselaw,SyntalexMatch,852169821,,[1985] AC 374,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2007/2007-ewhc-233-admin.xml,"Home Department </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='792754753'>[2004] QB 36</citation>at [91]. Clearly,",elr3,Caselaw,SyntalexMatch,792754753,,[2004] QB 36,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2017/2017-ewhc-1912-admin.xml,"Westminster Magistrates’ Court</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='818824201'>[2015] AC 1195</citation>), on the",elr3,Caselaw,SyntalexMatch,818824201,,[2015] AC 1195,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2017/2017-ewhc-1912-admin.xml,"Special Adjudicator </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='818720005'>[2004] 2 AC 323</citation>, the House",elr3,Caselaw,SyntalexMatch,818720005,,[2004] 2 AC 323,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2017/2017-ewhc-1912-admin.xml,Home Secretary </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='818719985'>[2009] 1 AC 1198</citation>the House of,elr3,Caselaw,SyntalexMatch,818719985,,[2009] 1 AC 1198,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2017/2017-ewhc-1912-admin.xml,"<span class=""Hyperlink"" style=""text-decoration:none;color:initial""><citation entityType='SyntalexMatch' ruleName='elr3' vids='818720005'>[2004] 2 AC 323</citation></span> </a> and",elr3,Caselaw,SyntalexMatch,818720005,,[2004] 2 AC 323,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2017/2017-ewhc-1912-admin.xml,"class=""Hyperlink"" style=""text-decoration:none;color:initial""><citation entityType='SyntalexMatch' ruleName='elr3' vids='818721961'>[2004] 2 AC 368</citation></span> </a> for",elr3,Caselaw,SyntalexMatch,818721961,,[2004] 2 AC 368,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2017/2017-ewhc-1912-admin.xml,"<span class=""Hyperlink"" style=""text-decoration:none;color:initial""><citation entityType='SyntalexMatch' ruleName='elr3' vids='818720005'>[2004] 2 AC 323</citation></span> </a> understand",elr3,Caselaw,SyntalexMatch,818720005,,[2004] 2 AC 323,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2017/2017-ewhc-1912-admin.xml,of State </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='818722089'>[2010] 2 AC 110</citation>. In his,elr3,Caselaw,SyntalexMatch,818722089,,[2010] 2 AC 110,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"style=""font-style:italic"">Ridge v Baldwin</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='805391113'>[1964] AC 40</citation>, <span style=""font-style:italic"">Malloch",elr3,Caselaw,SyntalexMatch,805391113,,[1964] AC 40,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"style=""font-style:italic"">Lloyd v. McMahon</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793791045'>[1987] AC 625</citation>, 702. They",elr3,Caselaw,SyntalexMatch,793791045,,[1987] AC 625,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"ex p Doody</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793657633'>[1994] 1 AC 531</citation>, 560. It",elr3,Caselaw,SyntalexMatch,793657633,,[1994] 1 AC 531,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"style=""font-style:italic"">John v Rees</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='803256677'>[1970] Ch 345</citation>at page 402,",elr3,Caselaw,SyntalexMatch,803256677,,[1970] Ch 345,,Resolved match,Ch
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"Borough Council </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='807097677'>[1982] QB 593</citation>, 646, and",elr3,Caselaw,SyntalexMatch,807097677,,[1982] QB 593,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,ex parte Venables</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='794067225'>[1998] AC 407</citation>. That case,elr3,Caselaw,SyntalexMatch,794067225,,[1998] AC 407,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"New Zealand Ltd</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='803876317'>[1984] AC 808</citation>, at 820-821,",elr3,Caselaw,SyntalexMatch,803876317,,[1984] AC 808,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"Ex parte Moore</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793456813'>[1965] 1 QB 456</citation>, 488, 490,",elr3,Caselaw,SyntalexMatch,793456813,,[1965] 1 QB 456,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"style=""font-style:italic"">Ridge v Baldwin</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='805391113'>[1964] AC 40</citation>. With the",elr3,Caselaw,SyntalexMatch,805391113,,[1964] AC 40,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,ex parte Walsh</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793863473'>[1985] QB 152</citation>where the Court,elr3,Caselaw,SyntalexMatch,793863473,,[1985] QB 152,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"style=""font-style:italic"">Nagle v Feilden</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793331701'>[1966] 2 QB 633</citation>; <span style=""font-style:italic"">Breen",elr3,Caselaw,SyntalexMatch,793331701,,[1966] 2 QB 633,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"Amalgamated Engineering Union</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793152965,852194312'>[1971] 2 QB 175</citation>and <span style=""font-style:italic"">McInnes",elr3,Caselaw,SyntalexMatch,"793152965,852194312",,[1971] 2 QB 175,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,State for Health</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='818720681'>[2009] 1 AC 739</citation>. In my,elr3,Caselaw,SyntalexMatch,818720681,,[2009] 1 AC 739,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2010/2010-ewhc-852-admin.xml,"Ireland</span><span style=""font-weight:bold""> </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='818822625'>[2007] 1 AC 650</citation>Lord Bingham of",elr3,Caselaw,SyntalexMatch,818822625,,[2007] 1 AC 650,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"Portland Estates plc</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793600189'>[1985] AC 661</citation>, that reasons",elr3,Caselaw,SyntalexMatch,793600189,,[1985] AC 661,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"<p style=""margin-left:1.01in;margin-right:0.00in"">Civ 1871;<citation entityType='SyntalexMatch' ruleName='elr3' vids='792643345'>[2001] QB 213</citation>at [112] per",elr3,Caselaw,SyntalexMatch,792643345,,[2001] QB 213,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,;<citation entityType='SyntalexMatch' ruleName='elr3' vids='818723149'>[2015] AC 455</citation>at [54] per,elr3,Caselaw,SyntalexMatch,818723149,,[2015] AC 455,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,ex parte Doody</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793657633'>[1994] 1 AC 531</citation>at page 560,elr3,Caselaw,SyntalexMatch,793657633,,[1994] 1 AC 531,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"ex parte Brind</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='792657941'>[1991] 1 AC 696</citation>] namely, ‘whether",elr3,Caselaw,SyntalexMatch,792657941,,[1991] 1 AC 696,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,ex parte Smith</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='792728861'>[1996] QB 517</citation>at page 556B:,elr3,Caselaw,SyntalexMatch,792728861,,[1996] QB 517,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,;<citation entityType='SyntalexMatch' ruleName='elr3' vids='793089601'>[2003] 2 AC 295</citation>at [69] and,elr3,Caselaw,SyntalexMatch,793089601,,[2003] 2 AC 295,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"Secretary of State</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793681265'>[1981] AC 75</citation>, which concerned",elr3,Caselaw,SyntalexMatch,793681265,,[1981] AC 75,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,";<citation entityType='SyntalexMatch' ruleName='elr3' vids='818716541'>[2014] AC 700</citation>at [44] that,",elr3,Caselaw,SyntalexMatch,818716541,,[2014] AC 700,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"v Home Office</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='852420656,793816537'>[1994] 1 AC 377</citation>at page 413D-G",elr3,Caselaw,SyntalexMatch,"852420656,793816537",,[1994] 1 AC 377,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"style=""text-decoration:underline"">for the Environment</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793936177'>[1986] AC 240</citation>was concerned with",elr3,Caselaw,SyntalexMatch,793936177,,[1986] AC 240,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,";<citation entityType='SyntalexMatch' ruleName='elr3' vids='818718541'>[2016] AC 697</citation>, Mr Jaffey",elr3,Caselaw,SyntalexMatch,818718541,,[2016] AC 697,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"ex parte Brown</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793121205'>[2000] 1 AC 397</citation>at page 404,",elr3,Caselaw,SyntalexMatch,793121205,,[2000] 1 AC 397,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"Borough</span><span> </span><span style=""text-decoration:underline"">Council</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793008121,803994181'>[1977] AC 1014</citation>at page 1065B;",elr3,Caselaw,SyntalexMatch,"793008121,803994181",,[1977] AC 1014,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,"style=""text-decoration:underline"">In re Findlay</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793898517'>[1985] AC 318</citation>at page 334;",elr3,Caselaw,SyntalexMatch,793898517,,[1985] AC 318,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,;<citation entityType='SyntalexMatch' ruleName='elr3' vids='793602309'>[2005] QB 37</citation>at [35]; <span,elr3,Caselaw,SyntalexMatch,793602309,,[2005] QB 37,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,and County Planning</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='807326705'>[1947] AC 87</citation>. The <citation,elr3,Caselaw,SyntalexMatch,807326705,,[1947] AC 87,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,;<citation entityType='SyntalexMatch' ruleName='elr3' vids='793343325'>[2002] 2 AC 357</citation>at [103] per,elr3,Caselaw,SyntalexMatch,793343325,,[2002] 2 AC 357,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-1070-admin.xml,Trade and Industry</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793421165'>[1990] 2 AC 418</citation>at page 500,elr3,Caselaw,SyntalexMatch,793421165,,[1990] 2 AC 418,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-2391-admin.xml,"style=""font-style:italic;font-weight:bold"">Ex parte Leech<citation entityType='SyntalexMatch' ruleName='elr3' vids='805265261'>[1994] QB 198</citation></span> </a> <a",elr3,Caselaw,SyntalexMatch,805265261,,[1994] QB 198,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-2391-admin.xml,"style=""font-style:italic""><citation entityType='SyntalexMatch' ruleName='elr3' vids='818823097'>[2004] 1 AC 604</citation></span> </a> <a",elr3,Caselaw,SyntalexMatch,818823097,,[2004] 1 AC 604,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-2391-admin.xml,ex p Tal</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='801964213'>[1985] QB 67</citation>(DC) that on,elr3,Caselaw,SyntalexMatch,801964213,,[1985] QB 67,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-2391-admin.xml,"<citation entityType='SyntalexMatch' ruleName='elr3' vids='818719625'>[2018] AC 843</citation>at [9], Lord",elr3,Caselaw,SyntalexMatch,818719625,,[2018] AC 843,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-597-admin.xml,",<citation entityType='SyntalexMatch' ruleName='elr3' vids='792880629'>[2004] 1 AC 357</citation>, [35], Lord",elr3,Caselaw,SyntalexMatch,792880629,,[2004] 1 AC 357,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-597-admin.xml,"<span style=""font-style:italic"">Re Findlay</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793898517'>[1985] AC 318</citation>, 333-334, per",elr3,Caselaw,SyntalexMatch,793898517,,[1985] AC 318,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2019/2019-ewhc-597-admin.xml,";<citation entityType='SyntalexMatch' ruleName='elr3' vids='818717929'>[2007] 2 AC 189</citation>, [57], per",elr3,Caselaw,SyntalexMatch,818717929,,[2007] 2 AC 189,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,"<span style=""font-style:italic"">Re Findlay</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793898517'>[1985] AC 318</citation>, at 334,",elr3,Caselaw,SyntalexMatch,793898517,,[1985] AC 318,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,of Technology </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='792940589'>[1971] AC 610</citation>). The impact,elr3,Caselaw,SyntalexMatch,792940589,,[1971] AC 610,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,p. Doody </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793657633'>[1994] 1 AC 531</citation>. </p> </content>,elr3,Caselaw,SyntalexMatch,793657633,,[1994] 1 AC 531,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,"Borough Council </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793008121,803994181'>[1977] AC 1014</citation>and the duty",elr3,Caselaw,SyntalexMatch,"793008121,803994181",,[1977] AC 1014,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,",<citation entityType='SyntalexMatch' ruleName='elr3' vids='818723433'>[2016] AC 811</citation>, at [73],",elr3,Caselaw,SyntalexMatch,818723433,,[2016] AC 811,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,"the Civil Service</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793372381,852169821'>[1985] AC 374</citation>, Lord Fraser",elr3,Caselaw,SyntalexMatch,"793372381,852169821",,[1985] AC 374,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,",<citation entityType='SyntalexMatch' ruleName='elr3' vids='818716109'>[2009] 1 AC 453</citation>, per Lord",elr3,Caselaw,SyntalexMatch,818716109,,[2009] 1 AC 453,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,"Devon HA </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='792643345'>[2001] QB 213</citation>, per Lord",elr3,Caselaw,SyntalexMatch,792643345,,[2001] QB 213,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,",<citation entityType='SyntalexMatch' ruleName='elr3' vids='818830701'>[2012] 1 AC 1</citation>, Lord Dyson",elr3,Caselaw,SyntalexMatch,818830701,,[2012] 1 AC 1,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,p Coughlan </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='792643345'>[2001] QB 213</citation>it was common,elr3,Caselaw,SyntalexMatch,792643345,,[2001] QB 213,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-72-admin.xml,",<citation entityType='SyntalexMatch' ruleName='elr3' vids='818716545'>[2016] AC 1355</citation>, the Supreme",elr3,Caselaw,SyntalexMatch,818716545,,[2016] AC 1355,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-2936-admin.xml,";<citation entityType='SyntalexMatch' ruleName='elr3' vids='818723433'>[2016] AC 811</citation>, per Lord",elr3,Caselaw,SyntalexMatch,818723433,,[2016] AC 811,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1489-admin.xml,"v Wednesbury Corpn<citation entityType='SyntalexMatch' ruleName='elr3' vids='802780093'>[1948] 1 KB 223</citation>), it is",elr3,Caselaw,SyntalexMatch,802780093,,[1948] 1 KB 223,,Resolved match,KB
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1489-admin.xml,"London Borough Council<citation entityType='SyntalexMatch' ruleName='elr3' vids='793602309'>[2005] QB 37</citation>, para 35",elr3,Caselaw,SyntalexMatch,793602309,,[2005] QB 37,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1489-admin.xml,"style=""font-weight:bold;text-decoration:underline"">Partnership NHS Trust</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793713805'>[2009] 1 AC 681</citation>[50] and [65].",elr3,Caselaw,SyntalexMatch,793713805,,[2009] 1 AC 681,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1489-admin.xml,"</span><span style=""font-weight:bold;text-decoration:underline"">Home Department</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='818829761'>[2011] 2 AC 1</citation>which considered whether",elr3,Caselaw,SyntalexMatch,818829761,,[2011] 2 AC 1,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1489-admin.xml,"Department v JJ</span><citation entityType='SyntalexMatch' ruleName='elr3' vids='793378685'>[2008] AC 385</citation>, by a",elr3,Caselaw,SyntalexMatch,793378685,,[2008] AC 385,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1024-admin.xml,"<citation entityType='SyntalexMatch' ruleName='elr3' vids='818719625'>[2018] AC 843</citation><span style=""font-style:italic""> (“Willers",elr3,Caselaw,SyntalexMatch,818719625,,[2018] AC 843,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1024-admin.xml,";<citation entityType='SyntalexMatch' ruleName='elr3' vids='793270105'>[2017] AC 624</citation>. Further, accommodation",elr3,Caselaw,SyntalexMatch,793270105,,[2017] AC 624,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1024-admin.xml,p. Tal </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='801964213'>[1985] Q.B. 67</citation>.” </p> </content>,elr3,Caselaw,SyntalexMatch,801964213,,[1985] Q.B. 67,,Resolved match,QB
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1024-admin.xml,"p Awua </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='792680505'>[1996] AC 55</citation>, the perception",elr3,Caselaw,SyntalexMatch,792680505,,[1996] AC 55,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1024-admin.xml,"Puhlhofer </span><span style=""text-decoration:underline""><citation entityType='SyntalexMatch' ruleName='elr3' vids='793913045,792833841'>[1986] AC 484</citation>), who could",elr3,Caselaw,SyntalexMatch,"793913045,792833841",,[1986] AC 484,,Resolved match,AC
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-1024-admin.xml,"p Awua </span><citation entityType='SyntalexMatch' ruleName='elr3' vids='792680505'>[1996] AC 55</citation>, 68: </p>",elr3,Caselaw,SyntalexMatch,792680505,,[1996] AC 55,,Resolved match,AC
